index,solo_roll,solo_pitch,solo_tilt,solo_acc_x,solo_acc_y,solo_acc_z
0,2.52,4.266666666666667,4.954099323445928,0.7954199000000001,-0.4268097,-9.919105666666667
1,2.585,4.035,4.790866092523724,0.7060027,-0.45665445,-9.9867955
2,2.733333333333333,4.073333333333333,4.9041372849871285,0.8067332666666666,-0.3472832333333334,-9.887735333333334
3,1.79,4.08,4.454781930746097,0.6753601,-0.40315500000000004,-9.7415375
4,2.723333333333333,3.956666666666667,4.802078775758448,0.7634069666666666,-0.4037697333333334,-9.770671666666667
5,1.9250000000000003,4.62,5.004197212490058,0.7445253000000001,-0.4566353999999999,-9.7444885
6,2.0533333333333332,4.54,4.981862037006052,0.8202300333333333,-0.39643663333333334,-9.902195
7,2.99,3.49,4.594468252961982,0.6114344,-0.37296189999999996,-9.758433499999999
8,2.013333333333333,3.526666666666667,4.060266995359199,0.7190646333333334,-0.3934722666666666,-9.751057333333334
9,1.7149999999999999,4.0649999999999995,4.41140715620897,0.6830433499999999,-0.46219335,-9.877998999999999
10,2.1733333333333333,5.116666666666666,5.557975477523721,0.8123716666666666,-0.3442629666666666,-9.853684333333334
11,2.6,4.61,5.291266782251533,0.8655412,-0.44171669999999996,-9.7846335
12,2.9966666666666666,4.433333333333333,5.3494414443276685,0.8050590666666667,-0.46099266666666666,-9.759264666666667
13,2.06,4.300000000000001,4.767140561920734,0.709479,-0.43227134999999994,-9.8265135
14,2.44,3.9333333333333336,4.627672675581211,0.7767455333333334,-0.47699716666666675,-9.771071
15,2.75,3.795,4.685452048567039,0.7408403,-0.49445409999999995,-9.757079000000001
16,2.7099999999999995,4.546666666666667,5.291583267931179,0.8007409999999999,-0.47221106666666657,-9.742423
17,2.49,4.625,5.2514046620356245,0.7260586,-0.4795822,-9.7474775
18,2.68,4.173333333333333,4.958467792534443,0.7840708666666667,-0.5223102,-9.925476
19,3.45,4.145,5.390987689742743,0.7662577,-0.416273,-9.771504499999999
20,2.12,4.836666666666667,5.279873357162906,0.6860653666666666,-0.4147583666666666,-9.788555
21,2.235,4.24,4.792045733432398,0.6219775,-0.39333205,-9.942896000000001
22,2.3466666666666662,4.21,4.818820307490355,0.7252670999999999,-0.34863873333333334,-9.988313333333332
23,1.44,4.78,4.991711810362756,0.76008235,-0.35892565,-9.941199
24,2.0166666666666666,3.606666666666667,4.13153909595926,0.7068338666666666,-0.2617391666666667,-9.944868999999999
25,1.39,4.619999999999999,4.824138326663784,0.7585661499999999,-0.38953534999999995,-9.8974235
26,3.0433333333333334,4.386666666666667,5.337285353542292,0.7460064666666666,-0.38237766666666667,-9.822595666666667
27,2.42,4.025,4.695464505308453,0.79126225,-0.39073835,-9.7821535
28,1.0433333333333332,5.34,5.440679251960751,0.8046080999999999,-0.3737228666666666,-9.782776
29,2.53,4.05,4.774173686707494,0.7429393499999999,-0.40464954999999997,-9.9435855
30,3.6633333333333336,4.406666666666666,5.728197233384973,0.7077881333333332,-0.4686598666666666,-9.766567
31,2.085,4.205,4.692700866572406,0.6348254,-0.40351430000000005,-9.800328
32,1.7966666666666666,3.6999999999999997,4.112605306263335,0.7173574666666666,-0.3702327,-9.737138999999999
33,1.87,3.9,4.324522782855211,0.7477881500000001,-0.4239009,-10.000644
34,2.0533333333333332,5.22,5.608288962576246,0.9502065000000001,-0.2614418333333333,-9.960739666666667
35,1.2149999999999999,4.869999999999999,5.018921013973591,0.83001305,-0.29784255000000004,-9.836979
36,1.7733333333333334,3.393333333333333,3.8282821670507845,0.7019959666666667,-0.3618653,-9.940028
37,1.9949999999999999,4.175,4.626402784808417,0.5860545500000001,-0.23852489999999998,-9.922756
38,1.5766666666666669,4.493333333333333,4.761388833814933,0.6130291,-0.21337683333333332,-9.915719333333334
39,0.645,3.335,3.396730789409338,0.4921431,-0.20727285,-9.988399999999999
40,0.18333333333333335,2.4933333333333336,2.5000601998487695,0.5497925333333332,-0.11909087,-9.920652666666667
41,0.775,2.755,2.861850280945464,0.5944649,-0.1794794,-9.764897
42,1.1466666666666667,2.876666666666667,3.0966030633636645,0.6561079666666667,-0.1623082,-9.644118999999998
43,0.625,2.29,2.37371375183435,0.49901895,-0.25544275,-9.741911
44,0.93,2.1166666666666667,2.311878948319853,0.5166416333333333,-0.1890720766666667,-9.890703333333335
45,0.10500000000000004,2.885,2.88690849886693,0.47897345,-0.16302319999999998,-9.7822955
46,2.3333333333333335,3.356666666666667,4.087227012839191,0.5683457000000001,-0.18419566666666667,-9.969099666666667
47,0.99,1.9900000000000002,2.222567402173575,0.45785555,-0.17355759999999998,-9.778155
48,0.5033333333333333,1.7966666666666666,1.8658168482222157,0.38235379999999997,-0.24080966666666667,-10.071773666666667
49,1.68,1.87,2.5136224289980227,0.43883819999999996,-0.26212935,-9.8178275
50,2.5566666666666666,3.856666666666667,4.626072406716347,0.6908617,-0.4271088666666667,-9.806378333333333
51,3.02,2.64,4.010429341198679,0.2520413,-0.4568549500000001,-9.748262
52,1.89,2.6300000000000003,3.2382851404537307,0.5783237333333333,-0.4922957666666667,-9.722114333333332
53,2.585,3.31,4.198915162570697,0.49668755,-0.4543829,-9.8635635
54,2.4233333333333333,3.6266666666666665,4.360895510567356,0.7103958333333334,-0.41808930000000005,-9.916074666666667
55,1.68,4.07,4.402561855781408,0.7371878000000001,-0.38611399999999996,-9.995981
56,2.36,3.6233333333333335,4.323276189160591,0.659066,-0.40354616666666665,-9.995356
57,3.085,3.395,4.586077498863584,0.6002667500000001,-0.41199189999999997,-9.9558355
58,2.2466666666666666,3.5866666666666673,4.231441048015029,0.6828947666666666,-0.4098411,-9.681952333333333
59,2.96,3.745,4.772226097744825,0.63554055,-0.6557551500000001,-9.8208065
60,4.426666666666667,2.7266666666666666,5.197623297152413,0.5880113333333333,-0.6702429333333333,-9.700021999999999
61,4.575,4.1850000000000005,6.1973864126583145,0.6248573500000001,-0.58825495,-9.7183825
62,2.526666666666667,3.7066666666666666,4.484920545579774,0.6546947,-0.6198072,-10.26669
63,1.885,2.14,2.8515210759812617,0.50414885,-0.27103425000000003,-10.007059000000002
64,1.6199999999999999,4.003333333333334,4.318194690091647,0.7063283666666665,-0.2581583333333333,-10.067687333333334
65,0.91,4.1,4.199605461470616,0.67718945,-0.38567945,-9.713369499999999
66,2.716666666666667,2.823333333333333,3.917335000247862,0.6559128666666667,-0.4233087,-9.857466666666665
67,2.91,4.67,5.500748696781751,0.6704759,-0.37504405,-9.8626325
68,2.6633333333333336,4.336666666666667,5.087874757448496,0.7171177000000001,-0.4601342,-9.643806333333334
69,3.115,3.93,5.013272387425043,0.7977814999999999,-0.50652465,-9.9208555
70,2.6599999999999997,4.359999999999999,5.106029309599398,0.7446079000000001,-0.5290232333333333,-9.849487333333334
71,2.59,3.4749999999999996,4.333070128103824,0.58770185,-0.45052695,-9.902691999999998
72,1.9849999999999999,4.185,4.631138060077309,0.77272675,-0.4233072,-9.853474
73,1.96,3.8866666666666667,4.352227360962569,0.7910290666666667,-0.38263396666666666,-9.850791666666666
74,2.7199999999999998,4.695,5.42446824839873,0.7896882000000001,-0.47523035,-9.9257655
75,3.035,4.484999999999999,5.413651727514214,0.7919243499999999,-0.38799425,-9.9788125
76,2.3233333333333337,3.98,4.60755813580783,0.7060500666666667,-0.42805340000000003,-9.846385333333332
77,2.2199999999999998,4.18,4.732024132139621,0.7758112500000001,-0.39239395,-9.771019500000001
78,2.7733333333333334,4.013333333333333,4.877052089662288,0.7356135333333333,-0.442667,-9.716977
79,2.9699999999999998,3.7199999999999998,4.758875886555507,0.6906302,-0.48003694999999996,-9.880927
80,2.54,3.3533333333333335,4.205838253291283,0.7248829333333333,-0.3660208333333334,-9.766660666666665
81,1.96,3.0700000000000003,3.641815840031659,0.78846175,-0.42181145,-9.959929500000001
82,1.9233333333333331,3.203333333333333,3.7358667201550735,0.7283626999999999,-0.4424403333333333,-9.886406333333333
83,3.74,3.9349999999999996,5.426768814409632,0.91008295,-0.25256285,-9.931159
84,1.2033333333333334,5.09,5.229942612565002,0.7354170666666667,-0.2618777666666667,-9.962189333333333
85,0.415,4.9,4.917499864454085,0.7951107,-0.34920455000000006,-10.0529255
86,2.1133333333333333,3.0,3.6690728031661393,0.8141585,-0.2648180333333333,-9.512997333333333
87,1.9649999999999999,4.615,5.015086782255541,0.68810485,-0.46992140000000004,-9.6681575
88,2.8366666666666664,4.55,5.360247463154874,0.6808166999999999,-0.4589936333333333,-9.810893666666667
89,2.4400000000000004,3.1449999999999996,3.9797793556520276,0.70934725,-0.36266125,-9.7661225
